name,review,star,review_num,ave_star
카페로그,더보기,5.0,22,4.5
카페로그,메뉴가 열가지가 안되서 메뉴판 보고 일단 놀랐고요 허브티 정말 최악이고 의자만 있고 테이블은 없어서 너무 불편했어요 알바생도 불러도 대답도 안하고 본인 하던 일 다 하고 응대하고 불친절했어요 다신 안가요더보기,1.0,2,1.0
카페로그,"딱히 특이하지 않은 메뉴(가짓수도 적음)인테리어만 독특함테이블없어서 기대거나ㆍ커피를 올려놓을 수 없음에어컨 온도 좀 애매...BGM으로 갤러리에서 틀어놓는 몽환적인 효과음?같은것만 계속 재생됨결론: 갤러리(전시회)와 카페를 둘다 즐길 줄 알았지만, 오히려 그 둘의 단점만 부각되는...접기",2.0,13,3.4
카페로그,시그니처 티 메뉴 좀 싱거워요더보기,3.0,20,3.7
텐퍼센트커피 역삼점,더보기,5.0,395,3.6
텐퍼센트커피 역삼점,커피맛 좋음 가격 좋음더보기,5.0,147,4.6
텐퍼센트커피 역삼점,콘센트 있는 좌석 있음. 식빵이 맛있음. 커피 저렴하고 맛있음. 화장실도 깨끗함. 다만 영업시간은 빨간날 기준 9시까지였으니 참고하세요더보기,5.0,93,3.9
카페루스터,시그니처 음료라는 아몬드 아인슈페너원두 종류 2가지 중 선택담요 있음노래 소리 좀 컸음말하면 줄여주실 것 같았으나 말하지 않음ㅎㅎ강의 듣기 전 들린 곳230104토접기,3.0,10,2.9
카페루스터,더보기,4.0,222,3.9
카페루스터,친구 기다리면서 잠깐 있었던 카페인데 분위기도 좋고 식물들 포함한 인테리어도 이뻐요~~ 계시던 직원분도 친절하시고 초코브라우니 추천!!추천!!더보기,5.0,5,5.0
카페루스터,분위기 좋고 특히 식물이 마음에 들었어요. 커피는 두종류에서 선택가능한데 딱 내스타일 ㅋㅋ 맛도 완전 좋음우리애기 치료받으러 멀리 서울까지 와서 커피충전이 완전 필요했어요언니들 짱 예쁘고 친절하심더보기,4.0,4,4.8
카페루스터,다들 친절하고 초코브라우니랑 스콘 너무 맛있어요!ㅠㅠ더보기,5.0,11,3.7
카페루스터,더보기,4.0,117,3.3
카페루스터,분위기 좋고 특히 식물이 마음에 들었어요. 커피는 두종류에서 선택가능한데 딱 내스타일 ㅋㅋ 맛도 완전 좋음우리애기 치료받으러 멀리 서울까지 와서 커피충전이 완전 필요했어요언니들 짱 예쁘고 친절하심더보기,4.0,4,4.8
카페루스터,다들 친절하고 초코브라우니랑 스콘 너무 맛있어요!ㅠㅠ더보기,5.0,11,3.7
카페루스터,더보기,4.0,117,3.3
커피빈 역삼동태광타워점,제가 까먹은 옵션도 기억해주셨어요더보기,5.0,168,3.5
땡스브레드엔커피,길을 잘못들어서 우연히 방문했는데 주차도 가능하고 조용하고 좋아요 직원분도 친절해요더보기,5.0,9,3.4
땡스브레드엔커피,가치있는 빵을 만들고 판매하는 곳더보기,5.0,11,3.7
땡스브레드엔커피,매장에서 치아바타 먹을 때 진열된 올리브유 가져다가 찍어먹으면 더 맛있음!커피도 맛있는데 빵도 너무 맛있어서 자꾸 많이 먹게 됨-_-;더보기,5.0,6,5.0
땡스브레드엔커피,빵 세일한다고 해서  들어갔는데   정가주고 사오게되는 구조더보기,3.0,31,2.9
땡스브레드엔커피,"매장 넓고 깨끗해요!• 치아바타로 만든 마늘빵 바삭바삭하고 걍 존맛탱• 앙버터 평타침 무난무난• 코코넛 쿠키 추천해요! 맛있음 근데 하나가 적당한 것 같아용 더 먹으면 질릴 듯• 얼그레이 쿠키 향이 되게 진해서 놀랐어요 얼그레이 향 진한 거 좋아하시면 잘 맞으실 듯 저는 조금 부담스러운 감이 았었어용 쿠키 식감은 딱 제가 좋아하는 겉은 약간 바삭, 속은 쫀득한 감이 있는 식감이었어요 다음에 오면 다른 쿠키 먹으려구여접기",5.0,67,4.6
땡스브레드엔커피,샐러드 등을 제조하시는 분들이 머리도 다 감싸고 계시고 요즘 같은 때에 이런 위생적인 모습이 안심되고 좋습니다. 물론 커피맛도 만족스러웠습니다 굿.더보기,5.0,5,4.0
땡스브레드엔커피,목이말라  지나가는 길에 들려 아이스 아메리카노 사마셨는데 커피 너무 맛있습니다 ㅠㅠ 집근처였으면 매일  갔을거에요 ㅠㅠ더보기,5.0,29,3.9
땡스브레드엔커피,빵이 맛있고 사장님이 친절하세요 !더보기,5.0,55,3.9
땡스브레드엔커피,빵 세일한다고 해서  들어갔는데   정가주고 사오게되는 구조더보기,3.0,31,2.9
땡스브레드엔커피,"매장 넓고 깨끗해요!• 치아바타로 만든 마늘빵 바삭바삭하고 걍 존맛탱• 앙버터 평타침 무난무난• 코코넛 쿠키 추천해요! 맛있음 근데 하나가 적당한 것 같아용 더 먹으면 질릴 듯• 얼그레이 쿠키 향이 되게 진해서 놀랐어요 얼그레이 향 진한 거 좋아하시면 잘 맞으실 듯 저는 조금 부담스러운 감이 았었어용 쿠키 식감은 딱 제가 좋아하는 겉은 약간 바삭, 속은 쫀득한 감이 있는 식감이었어요 다음에 오면 다른 쿠키 먹으려구여접기",5.0,67,4.6
땡스브레드엔커피,샐러드 등을 제조하시는 분들이 머리도 다 감싸고 계시고 요즘 같은 때에 이런 위생적인 모습이 안심되고 좋습니다. 물론 커피맛도 만족스러웠습니다 굿.더보기,5.0,5,4.0
땡스브레드엔커피,목이말라  지나가는 길에 들려 아이스 아메리카노 사마셨는데 커피 너무 맛있습니다 ㅠㅠ 집근처였으면 매일  갔을거에요 ㅠㅠ더보기,5.0,29,3.9
땡스브레드엔커피,빵이 맛있고 사장님이 친절하세요 !더보기,5.0,55,3.9
땡스브레드엔커피,빵 세일한다고 해서  들어갔는데   정가주고 사오게되는 구조더보기,3.0,31,2.9
땡스브레드엔커피,"매장 넓고 깨끗해요!• 치아바타로 만든 마늘빵 바삭바삭하고 걍 존맛탱• 앙버터 평타침 무난무난• 코코넛 쿠키 추천해요! 맛있음 근데 하나가 적당한 것 같아용 더 먹으면 질릴 듯• 얼그레이 쿠키 향이 되게 진해서 놀랐어요 얼그레이 향 진한 거 좋아하시면 잘 맞으실 듯 저는 조금 부담스러운 감이 았었어용 쿠키 식감은 딱 제가 좋아하는 겉은 약간 바삭, 속은 쫀득한 감이 있는 식감이었어요 다음에 오면 다른 쿠키 먹으려구여접기",5.0,67,4.6
땡스브레드엔커피,샐러드 등을 제조하시는 분들이 머리도 다 감싸고 계시고 요즘 같은 때에 이런 위생적인 모습이 안심되고 좋습니다. 물론 커피맛도 만족스러웠습니다 굿.더보기,5.0,5,4.0
땡스브레드엔커피,목이말라  지나가는 길에 들려 아이스 아메리카노 사마셨는데 커피 너무 맛있습니다 ㅠㅠ 집근처였으면 매일  갔을거에요 ㅠㅠ더보기,5.0,29,3.9
땡스브레드엔커피,빵이 맛있고 사장님이 친절하세요 !더보기,5.0,55,3.9
땡스브레드엔커피,깔끔하고 맛있어요. 건강한 맛을 원하시면 딱입니다.더보기,5.0,3,5.0
땡스브레드엔커피,기본 재료만으로기본 이상의 맛을더보기,4.0,47,3.5
땡스브레드엔커피,깔끔하고 맛있어요. 건강한 맛을 원하시면 딱입니다.더보기,5.0,3,5.0
땡스브레드엔커피,기본 재료만으로기본 이상의 맛을더보기,4.0,47,3.5
콤마커피,더보기,4.0,3,4.7
콤마커피,가격만 엄청 비싸고 노맛..더보기,1.0,5,1.8
콤마커피,여기 직원분들 너무 친절하고 붙임성도 좋으셔서 커피마시러 갔다가 친구먹고 나왔네요 ㅎ더보기,5.0,1,5.0
콤마커피,더보기,5.0,1,5.0
콤마커피,커피 노래 분위기 맛집...☆더보기,5.0,1,5.0
콤마커피,더보기,5.0,1,5.0
콤마커피,커피 노래 분위기 맛집...☆더보기,5.0,1,5.0
콤마커피,더보기,5.0,1,5.0
콤마커피,커피 노래 분위기 맛집...☆더보기,5.0,1,5.0
카페놀다,뻥뚫린 공간이 속 시원하게 해줌더보기,5.0,14,4.5
카페놀다,커피와 카페에서 직접 구워내는 베이커리가 맛있네요. 공간이 넓어 카공이나 모임 장소로 좋아요.더보기,5.0,1,5.0
카페놀다,알바가 친절해요더보기,5.0,3,5.0
카페놀다,조용하고 은근히 힙한 분위기가 조화롭다.더보기,5.0,10,3.4
카페놀다,분위기가 완전 카공….더보기,5.0,9,4.9
카페놀다,닭가슴살 샐러드 너무 맛있어요 ㅠㅠㅠ더보기,5.0,14,3.6
카페놀다,더보기,5.0,3,5.0
카페놀다,"2층이라 조용하고요, 자리 배치도 시원시원하고 넓어서 혼자가도 넉넉한 마음으로 즐길 수 있네요~더보기",4.0,5,4.8
바나프레소 한티역점,굿더보기,5.0,31,4.0
바나프레소 한티역점,자주가용 넘 좋아영 친절하시공 맛나고 가격대비 짱짱더보기,5.0,11,3.8
바나프레소 한티역점,시원한 매장더보기,5.0,22,4.9
바나프레소 한티역점,와이파이 빠르고 매장 크고 예쁜데 너무너무 추워요 ㅠㅠ 통창이라 그런듯 봄되면 더 자주 올거같아요더보기,5.0,19,4.3
바나프레소 한티역점,더보기,5.0,272,3.4
바나프레소 한티역점,"오늘 한시 십분경에 음료를 시켰는데, 번호를 잘못 눌렀는지 스탬프가 다른 번호로 가서 여직원분께 이전이 가능한지 물었고, 흔쾌히 도와주셨습니다 :) 물어본 후에 사람들이 갑자기 몰려서 그냥 갈까 했는데, 혼자 일하시느라 바쁘신 와중에도 틈틈히 체크해주시고 도움 주셔서 잘 돌려받고 갔습니다. 정말 감사했어요! 좋은 하루 되시길 바라요! :)접기",5.0,16,2.4
바나프레소 한티역점,와이파이 빠르고 매장 크고 예쁜데 너무너무 추워요 ㅠㅠ 통창이라 그런듯 봄되면 더 자주 올거같아요더보기,5.0,19,4.3
바나프레소 한티역점,더보기,5.0,272,3.4
바나프레소 한티역점,"오늘 한시 십분경에 음료를 시켰는데, 번호를 잘못 눌렀는지 스탬프가 다른 번호로 가서 여직원분께 이전이 가능한지 물었고, 흔쾌히 도와주셨습니다 :) 물어본 후에 사람들이 갑자기 몰려서 그냥 갈까 했는데, 혼자 일하시느라 바쁘신 와중에도 틈틈히 체크해주시고 도움 주셔서 잘 돌려받고 갔습니다. 정말 감사했어요! 좋은 하루 되시길 바라요! :)접기",5.0,16,2.4
바나프레소 한티역점,와이파이 빠르고 매장 크고 예쁜데 너무너무 추워요 ㅠㅠ 통창이라 그런듯 봄되면 더 자주 올거같아요더보기,5.0,19,4.3
바나프레소 한티역점,더보기,5.0,272,3.4
바나프레소 한티역점,"오늘 한시 십분경에 음료를 시켰는데, 번호를 잘못 눌렀는지 스탬프가 다른 번호로 가서 여직원분께 이전이 가능한지 물었고, 흔쾌히 도와주셨습니다 :) 물어본 후에 사람들이 갑자기 몰려서 그냥 갈까 했는데, 혼자 일하시느라 바쁘신 와중에도 틈틈히 체크해주시고 도움 주셔서 잘 돌려받고 갔습니다. 정말 감사했어요! 좋은 하루 되시길 바라요! :)접기",5.0,16,2.4
이스케이프탑 강남점,문제 서사가 너무 없어요.. 기대하고 간건 아닌데 기대보다도 더 아쉬워요. 문제는 둘째치고 시설이 너무 낡아서 놀랐네요 ㅋㅋㅋㅋ 무전기로 힌트준다는거도 좀.. 요즘 다 패드로하는데 무전기? 싶었는데 그럴수 있지 넘어가면 안됐네요.. 이때 나갔어야했어요 ㅎ더보기,1.0,3,2.3
이스케이프탑 강남점,방린이인데 너무 문제가 쉽고 개연성도 없어서 별로였어요… 무엇보다도 시설이 너무 안좋아서 룸에 거미줄이나 먼지가 많고 거미도 있었어요 ㅠㅠ 화장실은 청소 하나도 안하는듯…더보기,1.0,6,4.0
이스케이프탑 강남점,Escape from a Room더보기,3.0,"8,535",3.3
블루샥 역삼점,에소프레소 프라페 굿더보기,5.0,19,4.4
블루샥 역삼점,"불친철하고 화내는 소리도들림제일 짬밥있는 분, 사장이신가? 그 여자분한분 때문에가기망설여지네요 매장에 있으면 마음이 불편해요친절까지는 바라는건 욕심같고 손님들. 다들리게 화내고 짜증내는 소리는 자제좀하세요접기",1.0,17,2.6
블루샥 역삼점,디카페인있어서 좋았어요~ 주말은 일찍닫는거같읍니다더보기,3.0,68,3.3
블루샥 역삼점,쿠폰 10장되어서 주문하는데 엄청 다르게 해주네요. 이제는 배가 부른곳이네요~더보기,1.0,11,1.4
블루샥 역삼점,커피 거의 다 마시고나서 봤더니 파리가 둥둥 떠있는 걸 발견했어요...컵홀더에 가려져서 안보엿나봐요저는 원두가 안갈린건줄 알고 봣는데..파리가..헛구역질만 계속나네요..위생에 좀더 신경써주세요접기,1.0,1,1.0
블루샥 역삼점,친절하시구 매장내에 시식할수있게 해놓으신것두 맘에들어용ㅎㅎ 맛나용더보기,5.0,1,5.0
더벤티 강남점,짱 맛나용!더보기,4.0,638,3.5
더벤티 강남점,"사장님이 너무 친절해요 ㅠㅠ음료도 너무 맛있게 잘해주시고 서비스도 최고,,잘 먹구 갑니당ㅠㅠ더보기",5.0,4,3.0
더벤티 강남점,여기는 최고의 더벤티재료를 아끼지 않고 만들어주시는 맛이예요!더보기,5.0,90,4.2
더벤티 강남점,바쁜 매장 같은데 친절하셔서 좋아요더보기,5.0,52,5.0
더벤티 강남점,맛있고 친절해요 음료추천 세상 열심히 해주심더보기,5.0,53,3.5
더벤티 강남점,최악최악초코프라푸치노인가 3500원이어서 시켰는데 맹물맛남 먹다 버림더보기,1.0,138,3.5
더벤티 강남점,가격도 좋고 양도 넉넉해서 좋아요.더보기,4.0,253,3.9
더벤티 강남점,바쁜 매장 같은데 친절하셔서 좋아요더보기,5.0,52,5.0
더벤티 강남점,맛있고 친절해요 음료추천 세상 열심히 해주심더보기,5.0,53,3.5
더벤티 강남점,최악최악초코프라푸치노인가 3500원이어서 시켰는데 맹물맛남 먹다 버림더보기,1.0,138,3.5
더벤티 강남점,가격도 좋고 양도 넉넉해서 좋아요.더보기,4.0,253,3.9
더벤티 강남점,바쁜 매장 같은데 친절하셔서 좋아요더보기,5.0,52,5.0
더벤티 강남점,맛있고 친절해요 음료추천 세상 열심히 해주심더보기,5.0,53,3.5
더벤티 강남점,최악최악초코프라푸치노인가 3500원이어서 시켰는데 맹물맛남 먹다 버림더보기,1.0,138,3.5
더벤티 강남점,가격도 좋고 양도 넉넉해서 좋아요.더보기,4.0,253,3.9
샤리베츠,더보기,5.0,21,5.0
샤리베츠,너무만족해요~~~~🥰🥰🥰또오고싶어요~~~~~더보기,5.0,45,4.4
샤리베츠,사장님 센스쟁이더보기,5.0,61,3.9
샤리베츠,더보기,5.0,4,5.0
샤리베츠,더보기,5.0,2,5.0
샤리베츠,더보기,5.0,4,5.0
샤리베츠,더보기,5.0,2,5.0
샤리베츠,더보기,5.0,4,5.0
샤리베츠,더보기,5.0,2,5.0
커피프릭스,더보기,5.0,400,4.4
커피프릭스,애견 동반 가능하고 대형견도 들어올 수 있어서 너무 좋아요! 자주 들릴게요!! 커피값도 안비싸고 입장료도 따로 없는 일반 애견동반 가능한 카페고 공간도 넓어서 좋아요:)더보기,5.0,13,4.1
커피프릭스,티라미수라떼 존맛 ㅠㅠ더보기,5.0,1,5.0
커피프릭스,커피 빵 맛있고 인테리어도 하이틴 느낌으로 좋음더보기,5.0,30,4.5
바나프레소 국기원사거리점,더보기,5.0,146,4.0
바나프레소 국기원사거리점,오랜만에왔어요. 신규직원 교육하는거 다좋은데 뭐이렇게 메뉴가 늦어요. 평소엔 1-2분이면 되더니 10분걸렸어요. 심지어 제가 1빠였는데 5번째로 나왔어요. 메뉴 순서 좀 잘 지켜주시고 빨리 좀 해주세요.더보기,1.0,40,2.9
바나프레소 국기원사거리점,다른 지점 보다 연해요~~ 다른 지점은  맛이 찐~~해요더보기,3.0,4,3.5
바나프레소 국기원사거리점,출입구 바로 앞 기둥에 주문키오스크가 있는데 주문하다 다칠뻔...구조적으로 문제 있다고 생각듭니다문이 열릴때마다 주문하는 사람 바로 옆에서 문이 왔다갔다하는데 운이 안좋은 사람은 자칫 다칠 수도 있겠습니다.더보기,2.0,7,4.1
바나프레소 국기원사거리점,아메리카노 가성비가 내려옴자몽에이드 괜찮음. 근데 약간 환타맛이 나는 듯더보기,4.0,183,3.5
바나프레소 국기원사거리점,얼그레이 밀크티 존맛 가성비 좋음더보기,5.0,17,2.9
바나프레소 국기원사거리점,출입구 바로 앞 기둥에 주문키오스크가 있는데 주문하다 다칠뻔...구조적으로 문제 있다고 생각듭니다문이 열릴때마다 주문하는 사람 바로 옆에서 문이 왔다갔다하는데 운이 안좋은 사람은 자칫 다칠 수도 있겠습니다.더보기,2.0,7,4.1
바나프레소 국기원사거리점,아메리카노 가성비가 내려옴자몽에이드 괜찮음. 근데 약간 환타맛이 나는 듯더보기,4.0,183,3.5
바나프레소 국기원사거리점,얼그레이 밀크티 존맛 가성비 좋음더보기,5.0,17,2.9
바나프레소 국기원사거리점,출입구 바로 앞 기둥에 주문키오스크가 있는데 주문하다 다칠뻔...구조적으로 문제 있다고 생각듭니다문이 열릴때마다 주문하는 사람 바로 옆에서 문이 왔다갔다하는데 운이 안좋은 사람은 자칫 다칠 수도 있겠습니다.더보기,2.0,7,4.1
바나프레소 국기원사거리점,아메리카노 가성비가 내려옴자몽에이드 괜찮음. 근데 약간 환타맛이 나는 듯더보기,4.0,183,3.5
바나프레소 국기원사거리점,얼그레이 밀크티 존맛 가성비 좋음더보기,5.0,17,2.9
에피소드방탈출 강남점,오래되고 공간이 비좁은 스토리도 별로 알바분 설명 완전 불친절노잼더보기,1.0,198,3.7
에피소드방탈출 강남점,"직원(사장)님두 친절하시고진짜 역대급으로 재밌었습니다공포테마 입문용으로 추천이구요입문자 아니여도 꼭꼭꼭 해보세요75분 너무 알차고, 공간활용도 넘 잘해놨어요활동성도 괜찮습니다그리고3인정도가 적정하고 , 4인은 좀 좁을지도 몰라요접기",5.0,9,3.8
에피소드방탈출 강남점,더보기,5.0,1,5.0
에피소드방탈출 강남점,방탈출 자체는 재미있었으나 남직원 당최 어딜 보고 설명하는 건지 모르겠음더보기,2.0,9,4.3
카페밀브리지,클래식한 분위기오히려 좋아더보기,4.0,127,4.5
카페밀브리지,더보기,5.0,1,5.0
카페밀브리지,Quiet and pleasant. Good coffee.더보기,4.0,2,4.0
카페밀브리지,분위기 살짝 올드하고 칙칙합니다더보기,2.0,911,3.7
카페밀브리지,더보기,4.0,"1,204",3.6
카페밀브리지,분위기 살짝 올드하고 칙칙합니다더보기,2.0,911,3.7
카페밀브리지,더보기,4.0,"1,204",3.6
공차 역삼 GFC점,매니저분처럼 보이는 분 너무 불친절합니다.더보기,1.0,1,1.0
공차 역삼 GFC점,달아요 딸기 요거트더보기,3.0,284,4.4
공차 역삼 GFC점,평점이 만점이라 일부러 찾아갔는데 과연 그럴만하더라구요 알바생 여자분이셨는데 진짜 귀찮을 수 있는데 끝까지 도움 주셔서 너무 고맙습니다ㅠㅠ더보기,5.0,46,4.0
공차 역삼 GFC점,친절한 직원들 ♡더보기,5.0,14,5.0
공차 역삼 GFC점,너무 맛있어요또 이용할게요~더보기,5.0,4,5.0
공차 역삼 GFC점,친절한 직원들 ♡더보기,5.0,14,5.0
공차 역삼 GFC점,너무 맛있어요또 이용할게요~더보기,5.0,4,5.0
공차 역삼 GFC점,친절한 직원들 ♡더보기,5.0,14,5.0
공차 역삼 GFC점,너무 맛있어요또 이용할게요~더보기,5.0,4,5.0
매머드커피 역삼역점,더보기,4.0,36,3.8
갤러리지아르체,지하에 이런공간이 넓고 깔끔한 장소 멋진 전시 잘봤습니다. 지하철방향 지하3층 맞습니다개찰구 옆 gs25가 보이면 그곳이 전시장접기,5.0,119,3.5
갤러리지아르체,더보기,5.0,13,4.2
갤러리지아르체,더보기,5.0,1,5.0
갤러리지아르체,더보기,3.0,75,3.3
갤러리지아르체,더보기,3.0,75,3.3
더메이즈,"관리가 제대로 안 되어있습니다. 소품 깨져 있는게 많고, 심지어 어떤 건 아예 빠져있어서 결국 풀 수 없는 상태라 시간 버렸습니다.더보기",1.0,4,4.0
더메이즈,적당....방탈출카페더보기,3.0,9,4.3
더메이즈,억지스러워서 힌트없이는 절대 못풀고 알바분들 설명할때 너무 빨리해서 알아듣기도 힘듦. 초반엔 그러려니 했지만 후반갈수록 억지억지..비추더보기,1.0,38,3.2
더메이즈,재밌는데 평점낮아서 5점주고갑니다 2점따리는 절대아님 한 3.5에서 4사이정도?더보기,5.0,58,4.4
더메이즈,소품 관리를 대충하셨는지 힌트가 안보이네요 ^^그리고 소품인지 아닌지 잘 보이지도 않네요더보기,1.0,1,1.0
더메이즈,비추 정말 자물쇠를 위한 자물쇠에의한 방탈출... 설득력 없는 억지스러운 문제들 쉽게 풀어갈수록 실망만 커졌네요 아주 돈이 아까워요 방탈출도 퀄리티가있잖아요 여기는 정말 가본곳중 손에 꼽히는 허접스러움더보기,1.0,3,2.3
더메이즈,너무 개연성이 없는 쌩억지 스토리...더보기,1.0,7,3.1
더메이즈,재밌는데 평점낮아서 5점주고갑니다 2점따리는 절대아님 한 3.5에서 4사이정도?더보기,5.0,58,4.4
더메이즈,소품 관리를 대충하셨는지 힌트가 안보이네요 ^^그리고 소품인지 아닌지 잘 보이지도 않네요더보기,1.0,1,1.0
더메이즈,비추 정말 자물쇠를 위한 자물쇠에의한 방탈출... 설득력 없는 억지스러운 문제들 쉽게 풀어갈수록 실망만 커졌네요 아주 돈이 아까워요 방탈출도 퀄리티가있잖아요 여기는 정말 가본곳중 손에 꼽히는 허접스러움더보기,1.0,3,2.3
더메이즈,너무 개연성이 없는 쌩억지 스토리...더보기,1.0,7,3.1
금성커피,집앞인데 최고더보기,5.0,25,2.0
금성커피,아인슈페너 크림맛집!더보기,5.0,1,5.0
금성커피,22.06.22더 생각할 것 없이커피 맛이 5점 만점에 5점+)22.08.19여느 날처럼 마시다가새삼 첫 입에 너무 맛있어 남기러 왔다.세 옵션 다 맛있다.진짜 커피는 여기 너무... 반칙이다.접기,5.0,127,4.5
금성커피,더보기,5.0,13,4.7
금성커피,"아보카도스무디, 쿠키 주문했습니다아보카도 스무디 처음 먹어봤는데 아보카도 맛이 진하게나면서 고소한게 정말 맛있었어요쿠키는 수제쿠키맛이네요 달고 버터의 풍미가 진하게나는 존맛탱쿠키에요분위기도 좋고 자주방문할것 같네요접기",5.0,513,3.4
금성커피,맛있고 분위기도 좋아요!더보기,5.0,389,3.9
금성커피,커피나 음료 뭘 마셔도 평균 이상의 좋은 맛이 납니다. 메인 메뉴인 커피향은 특히 좋구요. 분위기 즐기기 좋은 인테리어도 좋고 사장님도 친절하시고요. 특별한 단점도 없습니다. 저는 그런 모든 이유로 인해서 자주 찾습니다 : )더보기,5.0,2,5.0
금성커피,더보기,5.0,19,4.2
금성커피,더보기,5.0,13,4.7
금성커피,"아보카도스무디, 쿠키 주문했습니다아보카도 스무디 처음 먹어봤는데 아보카도 맛이 진하게나면서 고소한게 정말 맛있었어요쿠키는 수제쿠키맛이네요 달고 버터의 풍미가 진하게나는 존맛탱쿠키에요분위기도 좋고 자주방문할것 같네요접기",5.0,513,3.4
금성커피,맛있고 분위기도 좋아요!더보기,5.0,389,3.9
금성커피,커피나 음료 뭘 마셔도 평균 이상의 좋은 맛이 납니다. 메인 메뉴인 커피향은 특히 좋구요. 분위기 즐기기 좋은 인테리어도 좋고 사장님도 친절하시고요. 특별한 단점도 없습니다. 저는 그런 모든 이유로 인해서 자주 찾습니다 : )더보기,5.0,2,5.0
금성커피,더보기,5.0,19,4.2
금성커피,더보기,5.0,13,4.7
금성커피,"아보카도스무디, 쿠키 주문했습니다아보카도 스무디 처음 먹어봤는데 아보카도 맛이 진하게나면서 고소한게 정말 맛있었어요쿠키는 수제쿠키맛이네요 달고 버터의 풍미가 진하게나는 존맛탱쿠키에요분위기도 좋고 자주방문할것 같네요접기",5.0,513,3.4
금성커피,맛있고 분위기도 좋아요!더보기,5.0,389,3.9
금성커피,커피나 음료 뭘 마셔도 평균 이상의 좋은 맛이 납니다. 메인 메뉴인 커피향은 특히 좋구요. 분위기 즐기기 좋은 인테리어도 좋고 사장님도 친절하시고요. 특별한 단점도 없습니다. 저는 그런 모든 이유로 인해서 자주 찾습니다 : )더보기,5.0,2,5.0
금성커피,더보기,5.0,19,4.2
금성커피,"가야는이유 : 앤티크한 인테리어가 인상적인안가는이유 : 기본과 시그니처 사이 가격갭이 큰금성라떼 : 연유가 들어가는 달달한 라떼, 커피맛도 괜찮고 커피얼음을 넣어주는 것도 좋지만 가격이 너무 비싸게 느껴짐양재에 있는 동명의 카페와의 관계는 모르겠으나 서로 다른 매장인듯접기",3.0,"3,532",3.3
더카페868,"평일 점심에 일하시는 여자직원분^^.. 주문 받을 때도 주문하고 나서도 커피가 나서도 말 한마디 없고 그냥 저 혼자 주문하고 카드 드리고 진동벨 울려서 알아서 가져왔네요,, 목소리 들은 기억이 없어요 불친절의 끝판왕~~더보기",1.0,2,3.0
더카페868,젤라또는 짱비추입니다.......눈물흘리면서드실듯더보기,1.0,2,1.0
더카페868,젤라또 식감이 콧물+슬라임이에요 젤라또가 무슨 녹은 껌처럼 늘어남… 레몬맛 먹었는데 신맛만 너무 강했어요 저 진짜 음식 안 남기는데 반도 못 먹었음더보기,1.0,1,1.0
더카페868,더보기,3.0,23,3.3
더카페868,남자직원 서비스 최악이었어요더보기,1.0,5,1.8
더카페868,더보기,5.0,85,4.9
더카페868,강남역최악의카페더보기,1.0,23,3.0
더카페868,더보기,5.0,1,5.0
더카페868,더보기,3.0,23,3.3
더카페868,남자직원 서비스 최악이었어요더보기,1.0,5,1.8
더카페868,더보기,5.0,85,4.9
더카페868,강남역최악의카페더보기,1.0,23,3.0
더카페868,더보기,5.0,1,5.0
더카페868,더보기,3.0,23,3.3
더카페868,남자직원 서비스 최악이었어요더보기,1.0,5,1.8
더카페868,더보기,5.0,85,4.9
더카페868,강남역최악의카페더보기,1.0,23,3.0
더카페868,더보기,5.0,1,5.0
더카페868,더보기,3.0,23,3.3
더카페868,남자직원 서비스 최악이었어요더보기,1.0,5,1.8
더카페868,더보기,5.0,85,4.9
더카페868,강남역최악의카페더보기,1.0,23,3.0
더카페868,더보기,5.0,1,5.0
더카페868,양 적고 비싸고 불친절 다신 안갈듯더보기,1.0,9,2.8
더카페868,후기못보구 방문했다가 평점 남기로 들어왔는데 후기가 않좋네요? 저는 참 좋았어요 직원분들도 친절하시고 음료도 맛있었어요! 이제 강남역 방문할때마다 갈꺼같은 카페였어요!더보기,5.0,1,5.0
더카페868,"조용해서 동창들이랑 차한잔 하고 좋았어요,후기가 안좋은게 많은데 제가 갔을때는 다들 친절하셨네요더보기",4.0,1,4.0
더카페868,"매장에 핸드폰 충전하는 USB 충전구가 막혀있어서 사정을 얘기하고 점원에게 핸드폰 충전을 해줄 수 있겠냐고 물었을 때, 점원이 가능하다고 해서 핸드폰을 맡겼는데 1시간 후 찾은 핸드폰은 2% 충전이 되어있었습니다처음부터 안 된다고 했으면 이렇게 기분 나쁘지는 않았을 텐데 사람을 놀리나 싶기도 하고,손님이 별로 없는 시간대라 직원 둘이 계속 핸드폰을 보고 있어서 더 기분이 나빴어요접기",1.0,2,2.5
더카페868,빵다태워서 줌ㅋ 답도없음더보기,1.0,82,1.3
